cell_id,suite,hardware,replicate_1_median_ms,replicate_2_median_ms,mean_replicate_median_ms,signed_difference_pct,absolute_difference_pct
59878b73ac7df0b13933,attention,H100,4.309103965759277,4.356720209121704,4.332912087440491,1.0989432142057216,1.0989432142057216
598b8afd3b0f5c827148,attention,B200,0.47886399924755096,0.49668799340724945,0.4877759963274002,3.6541351550507297,3.6541351550507297
599489af831795b5732d,attention,B200,4.776064157485962,4.737616062164307,4.756840109825134,-0.80826965872243,0.80826965872243
5a0d994e7518b0833e5e,distributed_moe,H100,0.8016799986362457,0.9953759908676147,0.8985279947519302,21.557034768276253,21.557034768276253
5a158856f04407c1e42a,distributed_moe,B200,10.98249626159668,10.91377592086792,10.9481360912323,-0.6276898657095954,0.6276898657095954
5a223e99d158792f1e20,attention,B200,1.7135199904441833,1.726352035999298,1.7199360132217407,0.746076915447458,0.746076915447458
5a6e28dbede7f9a31e15,attention,B200,0.28569599986076355,0.24260800331830978,0.26415200158953667,-16.31181905992437,16.31181905992437
5a7de202bb9fbbe08050,attention,B200,0.1379680037498474,0.13916799426078796,0.1385679990053177,0.86599396653949,0.86599396653949
5a9822f2483085a91630,attention,A100-40GB,1.3332480192184448,1.4950400590896606,1.4141440391540527,11.440987296315342,11.440987296315342
5aba72b0205461aa50f0,attention,A100-40GB,0.9026560187339783,0.9978879988193512,0.9502720087766647,10.02154953590289,10.02154953590289
5ad3b058ecbad01e1e12,attention,A100-40GB,5.172224044799805,6.479360103607178,5.825792074203491,22.43705305919429,22.43705305919429
5afc40203b76780a0b5d,attention,B200,2.0359039306640625,2.039695978164673,2.0377999544143677,0.18608536585722554,0.18608536585722554
5aff23490aa7e33f2e2b,attention,B200,1.922111988067627,1.9279999732971191,1.925055980682373,0.30586046788130694,0.30586046788130694
5b1c5af59fb2a97abfce,attention,A100-40GB,21.85318374633789,23.301631927490234,22.577407836914062,6.41547599979184,6.41547599979184
5b2a0aa182bf96a69416,attention,H100,0.4720799922943115,0.49137599766254425,0.4817279949784279,4.005581068440255,4.005581068440255
5b47a7f47af03d76aee5,attention,H100,2.211967945098877,2.2564159631729126,2.2341919541358948,1.9894449083371863,1.9894449083371863
5b49bb3c5fd36209bf91,attention,B200,0.4289280027151108,0.4232959896326065,0.42611199617385864,-1.3217213157750072,1.3217213157750072
5b4c91fd23e2ea54186e,attention,B200,5.485679864883423,5.667680025100708,5.576679944992065,3.2635934285725647,3.2635934285725647
5b6603af0130b1d7c759,attention,H100,0.31192000210285187,0.3039519935846329,0.30793599784374237,-2.5875534442264994,2.5875534442264994
5b831ff6885c8031183a,single_moe,B200,2.5193439722061157,1.8446720242500305,2.182007998228073,-30.91977428606866,30.91977428606866
5b838ad5a73ae9ec02ee,attention,H100,0.38702400028705597,0.36001598834991455,0.37351999431848526,-7.230673684930716,7.230673684930716
5b8a645a34800469e3a4,attention,B200,46.177473068237305,46.32512092590332,46.25129699707031,0.31922965895500843,0.31922965895500843
5b984d8c59ae74c1a44d,distributed_moe,H100,2.3808000087738037,2.249023914337158,2.314911961555481,-5.692488380771938,5.692488380771938
5ba7c518af0745e99292,attention,H100,3.7561280727386475,3.8862879276275635,3.8212080001831055,3.406248884716011,3.406248884716011
5bb4e36ce719fda52963,attention,A100-40GB,0.4997119903564453,0.6184960007667542,0.5591039955615997,21.24542327603912,21.24542327603912
5bc18264b79cdc0f1078,attention,B200,0.1988000050187111,0.20529599487781525,0.20204799994826317,3.215072587091945,3.215072587091945
5bcb6daa588575c16792,attention,H100,2.0231199264526367,2.051424026489258,2.0372719764709473,1.3893137668172666,1.3893137668172666
5c25d7aafb69293b4a30,attention,A100-40GB,4.225536108016968,4.237312078475952,4.23142409324646,0.27829804338873393,0.27829804338873393
5c2edb85f8ce40ee7b03,attention,A100-40GB,3.116544008255005,3.035647988319397,3.076095998287201,-2.629827547015814,2.629827547015814
5c345354e959cf88692a,attention,A100-40GB,1.9005440473556519,1.9077119827270508,1.9041280150413513,0.37644188388474825,0.37644188388474825
5c722a9e06b0c8cd9c9a,attention,A100-40GB,0.9891839921474457,1.235967993736267,1.1125759929418564,22.181316436307323,22.181316436307323
5c882191cef119c666b8,distributed_moe,A100-40GB,13.551504135131836,7.164255857467651,10.357879996299744,-61.665594503372986,61.665594503372986
5cd3053a8219ed49fe4a,attention,H100,0.2906239926815033,0.27403199672698975,0.2823279947042465,-5.876851132631938,5.876851132631938
5ce5f4ad7b4cf0d66d0d,attention,H100,1.398911952972412,1.3758080005645752,1.3873599767684937,-1.665317783035068,1.665317783035068
5d122e0bf20d91cb9f4e,attention,H100,14.576496124267578,12.944511890411377,13.760504007339478,-11.859916126515026,11.859916126515026
5d123aa355be52e0593b,attention,H100,3.2952799797058105,3.229040026664734,3.262160003185272,-2.0305549996443446,2.0305549996443446
