cell_id,hardware,mode,world_size,phase,share_pct
d42ebb418e1aa35cd73d,H100,forward,4,dispatch,18.225027754728302
d42ebb418e1aa35cd73d,H100,forward,4,expert_compute,42.92930429485282
d42ebb418e1aa35cd73d,H100,forward,4,return,23.927081410340342
d42ebb418e1aa35cd73d,H100,forward,4,combine,10.776949544881
d4e6e6158261174abf16,H100,training,4,pack,3.740048405639765
d4e6e6158261174abf16,H100,training,4,dispatch,13.933591015050197
d4e6e6158261174abf16,H100,training,4,expert_compute,57.02162218454232
d4e6e6158261174abf16,H100,training,4,return,15.244810190096114
d4e6e6158261174abf16,H100,training,4,combine,10.059928204671602
d5bd9baa65c0a0764766,B200,forward,2,pack,3.007863305323131
d5bd9baa65c0a0764766,B200,forward,2,dispatch,13.947665390352942
d5bd9baa65c0a0764766,B200,forward,2,expert_compute,19.0276855202533
d5bd9baa65c0a0764766,B200,forward,2,return,16.226704821736824
d5bd9baa65c0a0764766,B200,forward,2,combine,47.7900809623338
d6099659540626ddf280,H100,training,4,pack,4.74475512835326
d6099659540626ddf280,H100,training,4,dispatch,19.23677169344903
d6099659540626ddf280,H100,training,4,expert_compute,40.01206627354071
d6099659540626ddf280,H100,training,4,return,22.748500531694646
d6099659540626ddf280,H100,training,4,combine,13.257906372962353
d62d0364bfaf7af68a49,B200,forward,8,pack,3.0753800129521145
d62d0364bfaf7af68a49,B200,forward,8,dispatch,16.279127168502193
d62d0364bfaf7af68a49,B200,forward,8,expert_compute,24.715781535972354
d62d0364bfaf7af68a49,B200,forward,8,return,17.29374866886989
d62d0364bfaf7af68a49,B200,forward,8,combine,38.635962613703455
da1368b22c5e02a374b2,B200,training,2,pack,4.252359507490448
da1368b22c5e02a374b2,B200,training,2,dispatch,14.026162277502467
da1368b22c5e02a374b2,B200,training,2,expert_compute,7.118428202944266
da1368b22c5e02a374b2,B200,training,2,return,14.883724478402563
da1368b22c5e02a374b2,B200,training,2,combine,59.71932553366025
db1b9fa94f223e7a56f7,A100-40GB,training,4,pack,4.975538815611957
db1b9fa94f223e7a56f7,A100-40GB,training,4,dispatch,20.487606410421517
db1b9fa94f223e7a56f7,A100-40GB,training,4,expert_compute,34.439969962179326
db1b9fa94f223e7a56f7,A100-40GB,training,4,return,20.978890684717776
db1b9fa94f223e7a56f7,A100-40GB,training,4,combine,19.117994127069423
dbea79c73dca4eaf514c,H100,training,2,pack,4.829885539976666
dbea79c73dca4eaf514c,H100,training,2,dispatch,14.214442039980007
dbea79c73dca4eaf514c,H100,training,2,expert_compute,12.78749137718745
dbea79c73dca4eaf514c,H100,training,2,return,15.045670311201054
dbea79c73dca4eaf514c,H100,training,2,combine,53.12251073165483
e297d2723cfd23a1d8fd,B200,forward,8,pack,3.289293428740962
e297d2723cfd23a1d8fd,B200,forward,8,dispatch,15.961328260413843
e297d2723cfd23a1d8fd,B200,forward,8,expert_compute,8.421020473596982
e297d2723cfd23a1d8fd,B200,forward,8,return,19.077137338097796
e297d2723cfd23a1d8fd,B200,forward,8,combine,53.25122049915042
e2ce437b9b0fa1ec250c,B200,forward,8,pack,3.5975794280867035
e2ce437b9b0fa1ec250c,B200,forward,8,dispatch,15.419896337651057
e2ce437b9b0fa1ec250c,B200,forward,8,expert_compute,9.276570812990542
e2ce437b9b0fa1ec250c,B200,forward,8,return,17.457123531092183
e2ce437b9b0fa1ec250c,B200,forward,8,combine,54.248829890179515
e3e67bdbf62919ba7f67,A100-40GB,training,4,pack,4.2143045172856075
e3e67bdbf62919ba7f67,A100-40GB,training,4,dispatch,15.356795232932633
e3e67bdbf62919ba7f67,A100-40GB,training,4,expert_compute,16.986141495768653
e3e67bdbf62919ba7f67,A100-40GB,training,4,return,17.172595576654242
e3e67bdbf62919ba7f67,A100-40GB,training,4,combine,46.27016317735887
e431b9600525a865463e,A100-40GB,forward,4,pack,2.5686102208534933
e431b9600525a865463e,A100-40GB,forward,4,dispatch,14.724956111504394
e431b9600525a865463e,A100-40GB,forward,4,expert_compute,50.861528816909754
e431b9600525a865463e,A100-40GB,forward,4,return,12.358096468300499
e431b9600525a865463e,A100-40GB,forward,4,combine,19.48680838243186
e5272ac9559ace5f70ab,B200,forward,8,pack,3.6689098577201626
e5272ac9559ace5f70ab,B200,forward,8,dispatch,16.544669995220204
e5272ac9559ace5f70ab,B200,forward,8,expert_compute,9.76517328329804
e5272ac9559ace5f70ab,B200,forward,8,return,18.2264350725048
e5272ac9559ace5f70ab,B200,forward,8,combine,51.79481179125679
e611aae04fa9406c9115,A100-40GB,forward,8,pack,3.8448951280431474
e611aae04fa9406c9115,A100-40GB,forward,8,dispatch,22.368031362098883
e611aae04fa9406c9115,A100-40GB,forward,8,expert_compute,23.739538598737376
e611aae04fa9406c9115,A100-40GB,forward,8,return,20.77209618317678
e611aae04fa9406c9115,A100-40GB,forward,8,combine,29.275438727943815
e72cd0f4f399262ba4c2,A100-40GB,forward,2,pack,3.691739238360907
e72cd0f4f399262ba4c2,A100-40GB,forward,2,dispatch,13.355424771405627
e72cd0f4f399262ba4c2,A100-40GB,forward,2,expert_compute,17.81708412268148
e72cd0f4f399262ba4c2,A100-40GB,forward,2,return,15.056285863989938
e72cd0f4f399262ba4c2,A100-40GB,forward,2,combine,50.07946600356205
e7bac40d9b8114635edd,A100-40GB,training,8,pack,4.240853994571585
e7bac40d9b8114635edd,A100-40GB,training,8,dispatch,15.811281291767957
e7bac40d9b8114635edd,A100-40GB,training,8,expert_compute,8.412515752189728
e7bac40d9b8114635edd,A100-40GB,training,8,return,19.052062944385852
e7bac40d9b8114635edd,A100-40GB,training,8,combine,52.48328601708488
e7bef1589940a5db7ed9,B200,training,8,pack,3.3367203601321527
e7bef1589940a5db7ed9,B200,training,8,dispatch,15.800712667862353
e7bef1589940a5db7ed9,B200,training,8,expert_compute,36.16701508463841
e7bef1589940a5db7ed9,B200,training,8,return,17.075120185746027
e7bef1589940a5db7ed9,B200,training,8,combine,27.620431701621065
e7feebd09b9f3be91b1d,A100-40GB,training,2,pack,4.3749009121782025
e7feebd09b9f3be91b1d,A100-40GB,training,2,dispatch,12.716257909653295
e7feebd09b9f3be91b1d,A100-40GB,training,2,expert_compute,10.195767156373442
e7feebd09b9f3be91b1d,A100-40GB,training,2,return,13.802201610928961
e7feebd09b9f3be91b1d,A100-40GB,training,2,combine,58.9108724108661
e82b558ffbbb4a849bac,H100,forward,2,pack,5.551229534573256
e82b558ffbbb4a849bac,H100,forward,2,dispatch,15.579193046992971
e82b558ffbbb4a849bac,H100,forward,2,expert_compute,15.175991096156425
e82b558ffbbb4a849bac,H100,forward,2,return,17.68705589645865
e82b558ffbbb4a849bac,H100,forward,2,combine,46.006530425818696
e8c7c4881a5efa2f6421,A100-40GB,forward,4,pack,3.656816677502513
e8c7c4881a5efa2f6421,A100-40GB,forward,4,dispatch,15.563068950286986
e8c7c4881a5efa2f6421,A100-40GB,forward,4,expert_compute,14.533963275279067
e8c7c4881a5efa2f6421,A100-40GB,forward,4,return,17.374936917422776
e8c7c4881a5efa2f6421,A100-40GB,forward,4,combine,48.871214179508655
e96f9e9640c54cea67fc,A100-40GB,training,4,pack,4.967227899253741
e96f9e9640c54cea67fc,A100-40GB,training,4,dispatch,15.060656203063763
e96f9e9640c54cea67fc,A100-40GB,training,4,expert_compute,11.285392997045285
e96f9e9640c54cea67fc,A100-40GB,training,4,return,14.900325615467416
e96f9e9640c54cea67fc,A100-40GB,training,4,combine,53.7863972851698
ea02653d29f593288382,H100,forward,4,pack,3.5459928273344534
ea02653d29f593288382,H100,forward,4,dispatch,16.507514298470433
ea02653d29f593288382,H100,forward,4,expert_compute,26.737443281727657
ea02653d29f593288382,H100,forward,4,return,17.682279703184506
ea02653d29f593288382,H100,forward,4,combine,35.526769889282946
ec091b956598517c25f9,A100-40GB,training,8,pack,3.7629038324663764
ec091b956598517c25f9,A100-40GB,training,8,dispatch,15.938793625913014
ec091b956598517c25f9,A100-40GB,training,8,expert_compute,8.64808547245089
ec091b956598517c25f9,A100-40GB,training,8,return,17.106904848639452
ec091b956598517c25f9,A100-40GB,training,8,combine,54.54331222053027
edd117de9224371d8115,A100-40GB,training,4,pack,4.128953078791943
edd117de9224371d8115,A100-40GB,training,4,dispatch,14.26701954087223
edd117de9224371d8115,A100-40GB,training,4,expert_compute,12.184596106315077
edd117de9224371d8115,A100-40GB,training,4,return,16.7814396565959
edd117de9224371d8115,A100-40GB,training,4,combine,52.637991617424845
ee05906e86695bf7fe31,A100-40GB,forward,4,pack,3.6641319755620696
ee05906e86695bf7fe31,A100-40GB,forward,4,dispatch,13.203014280282261
ee05906e86695bf7fe31,A100-40GB,forward,4,expert_compute,12.282924346937351
ee05906e86695bf7fe31,A100-40GB,forward,4,return,13.335357386972934
ee05906e86695bf7fe31,A100-40GB,forward,4,combine,57.51457201024539
efff7c4f4d04a0575226,A100-40GB,training,2,pack,3.740895379187301
efff7c4f4d04a0575226,A100-40GB,training,2,dispatch,11.945210937103464
efff7c4f4d04a0575226,A100-40GB,training,2,expert_compute,8.706102358551991
efff7c4f4d04a0575226,A100-40GB,training,2,return,12.586555594268079
efff7c4f4d04a0575226,A100-40GB,training,2,combine,63.02123573088916
f01c99c7842089e07399,B200,training,2,pack,4.317066920483485
f01c99c7842089e07399,B200,training,2,dispatch,15.299800926641257
f01c99c7842089e07399,B200,training,2,expert_compute,14.460281352677375
f01c99c7842089e07399,B200,training,2,return,17.9243443837491
f01c99c7842089e07399,B200,training,2,combine,47.99850641644878
f09bacdf4f9b48194b8f,A100-40GB,training,8,pack,2.5472435828036617
f09bacdf4f9b48194b8f,A100-40GB,training,8,dispatch,14.128298132332052
f09bacdf4f9b48194b8f,A100-40GB,training,8,expert_compute,37.28762605696351
f09bacdf4f9b48194b8f,A100-40GB,training,8,return,14.507712603743101
f09bacdf4f9b48194b8f,A100-40GB,training,8,combine,31.529119624157676
f100b513e71212690a10,H100,forward,2,pack,5.576860266379105
f100b513e71212690a10,H100,forward,2,dispatch,15.25837757983701
f100b513e71212690a10,H100,forward,2,expert_compute,15.837751830312246
f100b513e71212690a10,H100,forward,2,return,17.770938812384067
f100b513e71212690a10,H100,forward,2,combine,45.556071511087566
f353a494d8584986c785,B200,training,2,pack,4.307490481851102
f353a494d8584986c785,B200,training,2,dispatch,13.621119341745182
f353a494d8584986c785,B200,training,2,expert_compute,10.119854230868828
f353a494d8584986c785,B200,training,2,return,15.307281074759754
f353a494d8584986c785,B200,training,2,combine,56.64425487077513
f5ff224e1a7183c8e7a8,H100,training,8,pack,4.426064687572409
f5ff224e1a7183c8e7a8,H100,training,8,dispatch,21.005702992704883
f5ff224e1a7183c8e7a8,H100,training,8,expert_compute,33.907639063598
f5ff224e1a7183c8e7a8,H100,training,8,return,20.992470641606765
f5ff224e1a7183c8e7a8,H100,training,8,combine,19.66812261451794
f6b3a64511f34706cad3,A100-40GB,forward,2,pack,3.703275238537173
f6b3a64511f34706cad3,A100-40GB,forward,2,dispatch,12.653955552401381
f6b3a64511f34706cad3,A100-40GB,forward,2,expert_compute,14.106675130584254
f6b3a64511f34706cad3,A100-40GB,forward,2,return,14.84569952029413
f6b3a64511f34706cad3,A100-40GB,forward,2,combine,54.69039455818306
f70d744a12dc3cc8ef0c,B200,forward,4,pack,3.4621088276747147
f70d744a12dc3cc8ef0c,B200,forward,4,dispatch,16.721194523063033
f70d744a12dc3cc8ef0c,B200,forward,4,expert_compute,26.625223935267353
f70d744a12dc3cc8ef0c,B200,forward,4,return,19.136990527035667
f70d744a12dc3cc8ef0c,B200,forward,4,combine,34.054482186959234
f8af5179d145054ae9a1,H100,training,4,pack,4.942854157739786
f8af5179d145054ae9a1,H100,training,4,dispatch,19.16505896177131
f8af5179d145054ae9a1,H100,training,4,expert_compute,10.759899500529382
f8af5179d145054ae9a1,H100,training,4,return,21.9481650457895
f8af5179d145054ae9a1,H100,training,4,combine,43.18402233417001
f95e9ec1d4639e30988e,H100,training,4,pack,4.777489530677131
f95e9ec1d4639e30988e,H100,training,4,dispatch,17.785326449588275
f95e9ec1d4639e30988e,H100,training,4,expert_compute,10.629258030641083
f95e9ec1d4639e30988e,H100,training,4,return,20.335993416184106
f95e9ec1d4639e30988e,H100,training,4,combine,46.47193257290941
ff916dbdde8b1a7d0337,H100,forward,2,pack,3.6151052456614656
ff916dbdde8b1a7d0337,H100,forward,2,dispatch,12.91797771514318
ff916dbdde8b1a7d0337,H100,forward,2,expert_compute,27.631173397712693
ff916dbdde8b1a7d0337,H100,forward,2,return,22.62113626123105
ff916dbdde8b1a7d0337,H100,forward,2,combine,33.214607380251614
ffde3b3c012bee41c692,A100-40GB,forward,4,pack,3.1281573574463613
ffde3b3c012bee41c692,A100-40GB,forward,4,dispatch,16.15180385918746
ffde3b3c012bee41c692,A100-40GB,forward,4,expert_compute,21.752241451584418
ffde3b3c012bee41c692,A100-40GB,forward,4,return,15.546533104511415
ffde3b3c012bee41c692,A100-40GB,forward,4,combine,43.42126422727034
ffe3c69a4da1217b41d6,B200,training,2,pack,4.691677797467628
ffe3c69a4da1217b41d6,B200,training,2,dispatch,17.53247060913995
ffe3c69a4da1217b41d6,B200,training,2,expert_compute,37.46279982482899
ffe3c69a4da1217b41d6,B200,training,2,return,20.042213111438315
ffe3c69a4da1217b41d6,B200,training,2,combine,20.27083865712512
