cell_id,suite,hardware,world_size,runtime_profile,case_kind,collective,overlap,mode,tokens,num_experts,routing_variant,routed_experts_per_token,shared_experts_per_token,network_copies_per_token,routing_profile,capacity_factor,hidden_size,intermediate_size,executed_replicates,successful_sample_replicates,statuses,replicate_count,replicate_medians_ms,replicate_min_ms,replicate_max_ms,median_of_replicate_medians_ms,hierarchical_bootstrap_samples,hierarchical_ci95_low_ms,hierarchical_ci95_high_ms,independence_unit,median_ms,tokens_per_second,useful_tflops,peak_efficiency_pct,effective_bandwidth_gbps,gpu_ms_per_token,algorithmic_flops,phase_share_pct,scaling_efficiency_pct,sequence_length,window,batch_size,dtype,num_heads,head_dim,model_width,block_size,message_bytes_per_rank,compile_time_ms,first_call_ms,peak_allocated_bytes,peak_reserved_bytes,p05_ms,p95_ms,cv_pct,tail_inflation,latency_per_batch_token_ms,attention_type,attention_density
3d7a2c0ae3bbb357d8fa,distributed_moe,A100-40GB,2,baseline,collective,all_reduce,False,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.264384001493454, 0.24060799926519394]",0.2406079992651939,0.264384001493454,0.2524960003793239,4000.0,0.2369120009243488,0.2690159976482391,fresh Modal container replicate,0.2524960003793239,,,,66.59308979955884,,,,,,,,,,,,,16777216.0,0.0,0.6913219999660214,67636736.0,752877568.0,0.24216399900615215,0.26518559828400606,3.4562868963620863,1.0502566293549942,,global,1.0
3d9e8c3f9b6bc505f0ff,distributed_moe,H100,4,baseline,collective,all_reduce,False,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.06030400097370148, 0.08905600011348724]",0.0603040009737014,0.0890560001134872,0.0746800005435943,4000.0,0.0583760011941194,0.0899519994854927,fresh Modal container replicate,0.0746800005435943,,,,5.467970729910972,,,,,,,,,,,,,262144.0,0.0,0.30455001115115005,68159488.0,545259520.0,0.06543120043352245,0.0821824004873633,7.847612392194174,1.1004606305457842,,global,1.0
4186749d5973dc8b1a76,distributed_moe,B200,8,baseline,collective,all_reduce,False,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.8638720214366913, 0.8859039843082428]",0.8638720214366913,0.8859039843082428,0.874888002872467,4000.0,0.8620870094746351,0.8894160091876984,fresh Modal container replicate,0.874888002872467,,,,537.0247789320575,,,,,,,,,,,,,268435456.0,0.0,2.870806499970513,818353664.0,994050048.0,0.8624912023544311,0.8956967905163764,1.377716219468348,1.0237845159329984,,global,1.0
42843f7ff6049d79fb36,distributed_moe,A100-40GB,2,baseline,collective,all_reduce,True,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.5836319923400879, 0.5660640001296997]",0.5660640001296997,0.5836319923400879,0.5748479962348938,4000.0,0.5619360208511353,0.5898960083723068,fresh Modal container replicate,0.5748479962348938,,,,116.76919412885192,,,,,,,,,,,,,67108864.0,0.0,0.6838685044243675,214500352.0,599785472.0,0.5710903868079186,0.6081943944096566,2.5524896413823295,1.058009070907741,,global,1.0
4330f88ce53a5b8fd9af,distributed_moe,B200,8,baseline,collective,all_reduce,True,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.08433600142598152, 0.1398880034685135]",0.0843360014259815,0.1398880034685135,0.1121120024472475,4000.0,0.0829920023679733,0.144175998866558,fresh Modal container replicate,0.1121120024472475,,,,17.437996797488694,,,,,,,,,,,,,1048576.0,0.0,0.379426483050338,20579328.0,964689920.0,0.1025423979386687,0.22139759995043257,52.20574536064304,1.974789452669063,,global,1.0
47cbcc3d33517d954b6c,distributed_moe,B200,8,baseline,collective,all_reduce,False,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.06907200068235397, 0.0759040005505085]",0.0690720006823539,0.0759040005505085,0.0724880006164312,4000.0,0.0687760021537542,0.0769679993391037,fresh Modal container replicate,0.0724880006164312,,,,6.342747020352842,,,,,,,,,,,,,262144.0,0.0,3.5291340318508446,9570304.0,23068672.0,0.0664056022651493,0.08514880072325459,9.920326189729137,1.1746606334725351,,global,1.0
4a58dddb827c2008e743,distributed_moe,A100-40GB,2,baseline,collective,all_reduce,False,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.15486399829387665, 0.18412800133228302]",0.1548639982938766,0.184128001332283,0.1694959998130798,4000.0,0.1532079987227916,0.192536000162363,fresh Modal container replicate,0.1694959998130798,,,,6.232884219701543,,,,,,,,,,,,,1048576.0,0.0,5.114675997447193,11929600.0,25165824.0,0.16111839823424814,0.1835599966347217,5.208426332289468,1.082975390788878,,global,1.0
4ec8aa319b8e6d7a65d3,distributed_moe,A100-40GB,2,baseline,collective,all_reduce,True,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[2.2269439697265625, 1.929744005203247]",1.929744005203247,2.2269439697265625,2.078343987464905,4000.0,1.927239954471588,2.241215944290161,fresh Modal container replicate,2.078343987464905,,,,129.82200652496766,,,,,,,,,,,,,268435456.0,0.0,3.022167500148498,822739968.0,1130364928.0,2.047879236936569,2.2116071999073026,3.287388139073894,1.0641199018286418,,global,1.0
5108958fedfbd50e54cb,distributed_moe,A100-40GB,4,baseline,collective,all_reduce,True,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[2.788607954978943, 2.7505760192871094]",2.7505760192871094,2.788607954978943,2.769591987133026,4000.0,2.7436471924185755,2.79475998878479,fresh Modal container replicate,2.769591987133026,,,,145.3904288151467,,,,,,,,,,,,,268435456.0,0.0,6.277580493986079,822739968.0,1119879168.0,2.7371311545372015,2.7854080259799954,0.6418800703018734,1.0057106024715725,,global,1.0
536b701186435c3f4a36,distributed_moe,H100,2,baseline,collective,all_reduce,True,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.16335999965667725, 0.8453280031681061]",0.1633599996566772,0.8453280031681061,0.5043440014123917,4000.0,0.1553120017051696,0.9086448166519404,fresh Modal container replicate,0.5043440014123917,,,,15.318483900138247,,,,,,,,,,,,,4194304.0,0.0,5.495688492374029,80086016.0,96468992.0,0.41077200435101985,0.7044016011059283,17.71928742774884,1.3966689385286328,,global,1.0
54b65c0de7c8e4c5875d,distributed_moe,H100,4,baseline,collective,all_reduce,False,,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.08830400183796883, 0.13409600406885147]",0.0883040018379688,0.1340960040688514,0.1112000029534101,4000.0,0.086439998820424,0.1526963985525071,fresh Modal container replicate,0.1112000029534101,,,,59.08261924856453,,,,,,,,,,,,,4194304.0,0.0,0.3244745028041507,79956480.0,958398464.0,0.09346960000693795,0.1353327967226505,12.884844910374769,1.2170215209378314,,global,1.0
