cell_id,suite,hardware,world_size,runtime_profile,case_kind,collective,overlap,mode,tokens,num_experts,routing_variant,routed_experts_per_token,shared_experts_per_token,network_copies_per_token,routing_profile,capacity_factor,hidden_size,intermediate_size,executed_replicates,successful_sample_replicates,statuses,replicate_count,replicate_medians_ms,replicate_min_ms,replicate_max_ms,median_of_replicate_medians_ms,hierarchical_bootstrap_samples,hierarchical_ci95_low_ms,hierarchical_ci95_high_ms,independence_unit,median_ms,tokens_per_second,useful_tflops,peak_efficiency_pct,effective_bandwidth_gbps,gpu_ms_per_token,algorithmic_flops,phase_share_pct,scaling_efficiency_pct,sequence_length,window,batch_size,dtype,num_heads,head_dim,model_width,block_size,message_bytes_per_rank,compile_time_ms,first_call_ms,peak_allocated_bytes,peak_reserved_bytes,p05_ms,p95_ms,cv_pct,tail_inflation,latency_per_batch_token_ms,attention_type,attention_density,peak_reserved_gib,pareto_optimal
25c435d2c5c54400a3d9,attention,A100-40GB,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[3.613184094429016, 3.4887681007385254]",3.4887681007385254,3.613184094429016,3.5509760975837708,4000.0,3.488512098789215,3.615488052368164,fresh Modal container replicate,3.5509760975837708,9230718.170671022,19.208164518476643,6.156462986691233,,,68186800128.0,,,8192.0,128.0,4.0,bfloat16,64.0,64.0,4096.0,256.0,,1140.9274274965355,3.6279575042499346,1099057152.0,2036334592.0,3.546291261911392,3.568998330831527,0.26821611534091083,1.0050752899350743,0.00010836719047802035,windowed,0.015625,1.896484375,False
25e5791fa41f03d788a1,attention,A100-40GB,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[6.098944187164307, 7.0307838916778564]",6.098944187164307,7.030783891677856,6.5648640394210815,4000.0,6.097919940948486,7.04639995098114,fresh Modal container replicate,6.5648640394210815,1254172.4937197885,59.18313577276314,18.96895377332152,,,386572222464.0,,,8192.0,1024.0,1.0,float16,32.0,128.0,4096.0,128.0,,5100.562072497269,8.266007993370295,547555328.0,1434451968.0,6.545023953914643,6.615347242355347,0.4080785684297473,1.0076899083714639,0.0008013750048121437,windowed,0.125,1.3359375,False
2626e8770e6b45533245,attention,B200,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.4753279983997345, 0.4580159932374954]",0.4580159932374954,0.4753279983997345,0.4666719958186149,4000.0,0.4574239999055862,0.4774399995803833,fresh Modal container replicate,0.4666719958186149,35120253.34382656,72.51067986379806,3.2226968828354696,,,33827061760.0,,,4096.0,128.0,4.0,bfloat16,16.0,256.0,4096.0,128.0,,2054.603066004347,0.5599630094366148,547506176.0,729808896.0,0.4626536011695862,0.48337759301066396,1.8280953101450983,1.0357972994774303,2.8483398182288507e-05,windowed,0.03125,0.6796875,False
264ad286e4fb2ffa44e7,attention,A100-40GB,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.7260159850120544, 0.7249919772148132]",0.7249919772148132,0.7260159850120544,0.7255039811134338,4000.0,0.722432017326355,0.7306239902973175,fresh Modal container replicate,0.7255039811134338,5645733.375162797,35.543008041472895,11.39198975688234,,,25786580992.0,,,1024.0,512.0,4.0,float16,32.0,128.0,4096.0,128.0,,1214.8520720020315,0.8065565025390242,143790080.0,159383552.0,0.7192063927650452,0.7411711946129799,1.1431243579565553,1.0215949380119203,0.00017712499538902193,windowed,0.5,0.1484375,False
2791a61a8b046ec129df,attention,H100,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.18281599879264832, 0.2030080035328865]",0.1828159987926483,0.2030080035328865,0.1929120011627674,4000.0,0.1814720034599304,0.2055360004305839,fresh Modal container replicate,0.1929120011627674,10645396.4244512,89.38726469683183,9.03357904970509,,,17196646400.0,,,1024.0,8192.0,2.0,float16,32.0,128.0,4096.0,64.0,,920.0785820139572,0.3093845007242635,101193728.0,109051904.0,0.1870751984417438,0.20271920077502725,3.0401975577140075,1.0508376853339731,9.419531306775752e-05,windowed,1.0,0.1015625,False
2837d84b96332a7aba11,attention,B200,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[8.572559833526611, 8.585360050201416]",8.572559833526611,8.585360050201416,8.578959941864014,4000.0,8.571392059326172,8.5867440700531,fresh Modal container replicate,8.578959941864014,3819579.349844886,384.5070916859403,17.08920407493068,,,3298669101056.0,,,16384.0,8192.0,2.0,float16,16.0,256.0,4096.0,128.0,,1450.9230245021172,8.667733985930681,1086720000.0,5660213248.0,8.575170350074767,8.587751245498657,0.053805673482685945,1.0010247516825137,0.0002618090802570805,windowed,0.5,5.271484375,False
2880cab16aaf45ef40b7,attention,A100-40GB,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[4.943871974945068, 4.94489598274231]",4.943871974945068,4.94489598274231,4.944383978843689,4000.0,4.940544009208679,4.952064037322998,fresh Modal container replicate,4.944383978843689,3313658.535783788,20.686136377435027,6.63017191584456,,,102280200192.0,,,8192.0,128.0,2.0,float16,32.0,128.0,4096.0,128.0,,5169.927398499567,5.6416954976157285,1086523392.0,1644167168.0,4.936601758003235,4.996582460403442,0.5365026513872815,1.010557125373576,0.00030178124870872125,windowed,0.015625,1.53125,False
28e0d1c685786f189fbf,attention,A100-40GB,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[1.574400007724762, 1.5764479637145996]",1.574400007724762,1.5764479637145996,1.5754239857196808,4000.0,1.5726080536842346,1.578495979309082,fresh Modal container replicate,1.5754239857196808,5199872.247125577,87.28197721587964,27.97499269739732,,,137506062336.0,,,2048.0,8192.0,4.0,float16,64.0,64.0,4096.0,128.0,,1037.831654502952,1.7014454933814704,281155584.0,358612992.0,1.568665623664856,1.5891711950302123,0.5130398157490756,1.008726037838158,0.00019231249825679697,windowed,1.0,0.333984375,False
2add2c9f6c6cf73e0820,attention,A100-40GB,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.40294399857521057, 0.3916800022125244]",0.3916800022125244,0.4029439985752105,0.3973120003938675,4000.0,0.3878400027751922,0.4111360013484955,fresh Modal container replicate,0.3973120003938675,5155675.1401761975,43.2911730170315,13.875375966997275,,,17196646400.0,,,1024.0,4096.0,2.0,float16,64.0,64.0,4096.0,64.0,,1461.2682264996693,0.5384979958762415,76683264.0,92274688.0,0.3800575911998749,0.604876789450645,25.050687178782717,1.5224226523513316,0.0001940000001923181,windowed,1.0,0.0859375,False
2b868c3ea7b42d68004d,attention,H100,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.5012640058994293, 0.5795200169086456]",0.5012640058994293,0.5795200169086456,0.5403920114040375,4000.0,0.5007835946977138,0.5814879983663559,fresh Modal container replicate,0.5403920114040375,7619630.41004605,127.89860524183024,12.92557910478325,,,68753031168.0,,,2048.0,4096.0,2.0,float16,32.0,128.0,4096.0,256.0,,837.6706835003063,0.6118030001047714,168824832.0,190840832.0,0.5355735830962658,0.5504471898078919,0.9981232435110075,1.018607192911178,0.00013193164340918884,windowed,1.0,0.177734375,False
2d41f38e6590810dd31b,attention,H100,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[82.17873764038086, 81.45049667358398]",81.45049667358398,82.17873764038086,81.81461715698242,4000.0,81.43363952636719,82.48339080810547,fresh Modal container replicate,81.81461715698242,801046.3215949674,141.11785684434432,14.261531767998417,,,11545274744832.0,,,16384.0,4096.0,4.0,bfloat16,16.0,256.0,4096.0,128.0,,30809.77427700418,84.74986399232876,4337174528.0,6478102528.0,81.53923645019532,83.86384525299071,1.2931043374525588,1.025047212432423,0.0012483919854275882,windowed,0.25,6.033203125,False
2e82d69906713910dce9,attention,B200,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.7217600047588348, 0.7202079892158508]",0.7202079892158508,0.7217600047588348,0.7209839969873428,4000.0,0.7188316009938717,0.726407989859581,fresh Modal container replicate,0.7209839969873428,5681131.290252347,62.58443307062757,2.781530358694559,,,45122322432.0,,,1024.0,256.0,4.0,float16,32.0,128.0,4096.0,256.0,,2972.011610487243,1.308525534113869,278007808.0,327155712.0,0.7164536073803902,0.7303376078605652,0.7455951423730273,1.0129733959592817,0.000176021483639488,windowed,0.25,0.3046875,True
2f5397d0fa434384eb90,attention,A100-40GB,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.4551680088043213, 0.38655999302864075]",0.3865599930286407,0.4551680088043213,0.420864000916481,4000.0,0.3814399912953377,0.4608000069856643,fresh Modal container replicate,0.420864000916481,4898725.411925189,41.13361753885343,13.183851775273537,,,17196646400.0,,,1024.0,8192.0,2.0,float16,64.0,64.0,4096.0,256.0,,1420.1077464913396,0.6146910009192652,76681216.0,92274688.0,0.40622079670429234,0.4401663996279239,3.0880602197134115,1.045863743797069,0.0002055000004475005,windowed,1.0,0.0859375,False
308f6230d8554490bfb3,attention,B200,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.21329600363969803, 0.20740799605846405]",0.207407996058464,0.213296003639698,0.210351999849081,4000.0,0.2067999988794326,0.2153440043330192,fresh Modal container replicate,0.210351999849081,9737968.909988675,163.45578124547518,7.264701388687786,,,34376515584.0,,,2048.0,2048.0,1.0,float16,32.0,128.0,4096.0,64.0,,1372.9262870037928,0.2965964959003031,76171264.0,125829120.0,0.2058720003813505,0.2218447986990213,2.8714086095607265,1.0546360332118825,0.00010271093742630909,windowed,1.0,0.1171875,False
30efe1867bc52963a13b,attention,H100,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[4.0050718784332275, 4.5662078857421875]",4.005071878433228,4.566207885742188,4.285639882087708,4000.0,4.004511833190918,4.590335845947266,fresh Modal container replicate,4.285639882087708,1919727.667681792,193.2932936784028,19.53444099832267,,,824835047424.0,,,4096.0,,2.0,bfloat16,64.0,64.0,4096.0,,,0.0,23.01854049846952,843056128.0,872415232.0,4.261190378665924,4.342611145973205,0.7207447074774248,1.013293525693471,0.0005231493996689097,global,1.0,0.8125,False
30f870c1a73f2876414a,attention,B200,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[2.750399947166443, 2.7758400440216064]",2.750399947166443,2.7758400440216064,2.7631199955940247,4000.0,2.74511992931366,2.7798081040382385,fresh Modal container replicate,2.7631199955940247,5929654.610760117,72.2897950396463,3.2128797795398345,,,199741145088.0,,,4096.0,256.0,4.0,float16,64.0,64.0,4096.0,128.0,,4658.420486000978,3.13172100140946,1090668544.0,1130364928.0,2.7350479662418365,2.7777103424072265,0.5726964996081065,1.005280388414715,0.0001686474606685806,windowed,0.0625,1.052734375,False
31cd78e82b5bc7f57a49,attention,H100,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.803136020898819, 0.833264023065567]",0.803136020898819,0.833264023065567,0.818200021982193,4000.0,0.8027200102806091,0.8366159796714783,fresh Modal container replicate,0.818200021982193,10015616.678650636,147.05040582501664,14.861081942902135,,,120275861504.0,,,4096.0,1024.0,2.0,bfloat16,32.0,128.0,4096.0,128.0,,836.0986850093468,0.9143890056293458,304105472.0,541065216.0,0.8136392042040825,0.8282367900013924,0.6432412499171938,1.012266887985268,9.987793237087317e-05,windowed,0.25,0.50390625,False
31cfc5ded643b8c75257,attention,B200,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.5382719933986664, 0.5160640180110931]",0.5160640180110931,0.5382719933986664,0.5271680057048798,4000.0,0.5149919986724854,0.5418719947338104,fresh Modal container replicate,0.5271680057048798,15546535.577745656,260.95494265897656,11.597997451510068,,,137506062336.0,,,2048.0,2048.0,4.0,float16,16.0,256.0,4096.0,64.0,,2803.1444849912077,0.6505914934678003,278022144.0,352321536.0,0.5214839980006218,0.5456440061330795,1.890744815660239,1.0350476512767413,6.435156319639646e-05,windowed,1.0,0.328125,False
32f54f7646bccfe3cd51,attention,B200,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[1.8528159856796265, 1.8538240194320679]",1.8528159856796265,1.853824019432068,1.8533200025558472,4000.0,1.850047605484724,1.856575965881348,fresh Modal container replicate,1.8533200025558472,4420176.005531969,208.58365016364,9.270384451717334,,,386572222464.0,,,8192.0,1024.0,1.0,float16,32.0,128.0,4096.0,128.0,,2914.6738039999036,2.2576979972654954,547555328.0,1434451968.0,1.8468776047229767,1.8626775950193406,0.32588522252258406,1.005049096999217,0.00022623535187449306,windowed,0.125,1.3359375,False
32f8765c61d5bd755364,attention,B200,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[5.874671936035156, 5.907328128814697]",5.874671936035156,5.907328128814697,5.891000032424927,4000.0,5.872992038726807,5.907839894294739,fresh Modal container replicate,5.891000032424927,11124851.99668011,349.96897606656995,15.554176714069774,,,2061651410944.0,,,16384.0,2048.0,4.0,float16,16.0,256.0,4096.0,64.0,,2123.392135992617,5.969195004581707,2165444608.0,6467616768.0,5.887241506576538,5.905026364326478,0.11727018143022805,1.0023809763748681,8.988952686195262e-05,windowed,0.125,6.0234375,False
33c213c627addc7fcba4,attention,H100,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.33591999113559723, 0.27753598988056183]",0.2775359898805618,0.3359199911355972,0.3067279905080795,4000.0,0.2768400013446808,0.3402640074491501,fresh Modal container replicate,0.3067279905080795,6737956.496776545,113.099348884645,11.429949356709956,,,34376515584.0,,,2048.0,8192.0,1.0,bfloat16,32.0,128.0,4096.0,128.0,,1532.1040005073883,0.7699694979237393,101193728.0,140509184.0,0.28626719415187835,0.3247079975903034,4.608729866242498,1.0586187359439905,0.00014976952661527318,windowed,1.0,0.130859375,False
34f5f3e60a9fb77ba6f6,attention,B200,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[1.209376037120819, 1.2133440375328064]",1.209376037120819,1.2133440375328064,1.2113600373268127,4000.0,1.2085520327091217,1.2182409934699536,fresh Modal container replicate,1.2113600373268127,6762664.874627763,41.8874052202544,1.8616624542335285,,,50740592640.0,,,4096.0,128.0,2.0,bfloat16,64.0,64.0,4096.0,128.0,,2614.1819684853544,1.6954899911070243,549603328.0,593494016.0,1.2050999999046326,1.2244240075349808,0.6042331763037494,1.010784547785642,0.0001478710983064957,windowed,0.03125,0.552734375,True
3563c0c40c4532e78ccd,attention,B200,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[1.3972480297088623, 1.3569599986076355]",1.3569599986076355,1.3972480297088623,1.377104014158249,4000.0,1.3563360273838043,1.402424208074808,fresh Modal container replicate,1.377104014158249,5949988.640098759,36.853753637680505,1.6379446061191336,,,50740592640.0,,,4096.0,128.0,2.0,float16,32.0,128.0,4096.0,256.0,,2892.430936990422,1.8388134922133759,547493888.0,595591168.0,1.3674679905176164,1.3887696266174316,0.5570946710394705,1.0084711193484635,0.00016810351735330187,windowed,0.03125,0.5546875,False
3764285f49bec2d8d4b8,attention,B200,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.720304012298584, 0.7189919948577881]",0.7189919948577881,0.720304012298584,0.719648003578186,4000.0,0.7168480008840561,0.7233439981937408,fresh Modal container replicate,0.719648003578186,11383352.370159164,286.5180684887165,12.734136377276291,,,206191984640.0,,,4096.0,2048.0,2.0,bfloat16,16.0,256.0,4096.0,128.0,,2013.401028991211,0.7931694999570027,278022144.0,526385152.0,0.7139215871691704,0.7286735966801643,0.7647784175131775,1.01254167739937,8.784765668679029e-05,windowed,0.5,0.490234375,False
37ca23085bda746fb5e3,attention,B200,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[1.131935954093933, 1.1606240272521973]",1.131935954093933,1.1606240272521973,1.1462799906730652,4000.0,1.1310079991817474,1.1637119948863983,fresh Modal container replicate,1.1462799906730652,14295430.514243908,359.814842409078,15.9917707737368,,,412383969280.0,,,4096.0,2048.0,4.0,bfloat16,64.0,64.0,4096.0,64.0,,1044.3433844920946,1.2498235009843484,553846784.0,727711744.0,1.1418631851673129,1.155681586265564,0.46351902447191834,1.0082018317243577,6.996337833697908e-05,windowed,0.5,0.677734375,False
38604d230f250fd32fa8,attention,A100-40GB,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.6297599971294403, 0.6108160018920898]",0.6108160018920898,0.6297599971294403,0.6202879995107651,4000.0,0.6026175990700722,0.6366720050573349,fresh Modal container replicate,0.6202879995107651,6604924.39399971,55.460229151536765,17.775714471646396,,,34393292800.0,,,1024.0,1024.0,4.0,float16,64.0,64.0,4096.0,128.0,,1707.1608054993703,0.8592929971200647,144838656.0,159383552.0,0.604415985941887,0.6794752076268196,5.163011396944848,1.0954189153469627,0.00015143749988055788,windowed,1.0,0.1484375,True
396155d469f6c1afc567,attention,A100-40GB,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[2.7678720951080322, 2.1422080993652344]",2.1422080993652344,2.767872095108032,2.4550400972366333,4000.0,2.140672087669373,2.780160069465637,fresh Modal container replicate,2.4550400972366333,3391882.9674687744,49.8000056192689,15.961540262586189,,,120275861504.0,,,4096.0,1024.0,2.0,bfloat16,32.0,128.0,4096.0,256.0,,1398.6778460009575,2.641556498275577,279058432.0,528482304.0,2.4469248354434967,2.48399361371994,0.5625297227285627,1.0117935004466512,0.0002996875118697062,windowed,0.25,0.4921875,False
3d1a99ff8edbbff773ad,attention,A100-40GB,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[4.993023872375488, 3.9813120365142822]",3.981312036514282,4.993023872375488,4.487167954444885,4000.0,3.97081595659256,4.996095895767212,fresh Modal container replicate,4.487167954444885,1849151.1406037717,93.116269046099,29.844958027595837,,,412518187008.0,,,2048.0,,4.0,bfloat16,64.0,64.0,4096.0,,,0.0,15.730732000221792,818021376.0,828375040.0,4.472064024209976,4.510208010673523,0.3530707659966643,1.0051346542992257,0.0005477499944390729,global,1.0,0.771484375,False
3d7c4566fba16d4777d3,attention,H100,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[2.2471200227737427, 2.1504640579223633]",2.1504640579223637,2.2471200227737427,2.198792040348053,4000.0,2.1493040323257446,2.252240401506424,fresh Modal container replicate,2.198792040348053,7454965.494205413,90.88521389185286,9.184963505998263,,,199741145088.0,,,4096.0,256.0,4.0,float16,64.0,64.0,4096.0,128.0,,2509.8971245024586,2.726398000959307,1115703296.0,1195376640.0,2.1833640158176424,2.224943161010742,0.6719723363019899,1.0118934033700384,0.00013420361574389972,windowed,0.0625,1.11328125,False
3d8676b98380a177ea33,attention,B200,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[7.065727949142456, 7.091887950897217]",7.065727949142456,7.091887950897217,7.078807950019836,4000.0,7.0617839097976685,7.103448033332825,fresh Modal container replicate,7.078807950019836,4629043.775431989,112.86038299765548,5.016017022118021,,,798914248704.0,,,8192.0,512.0,4.0,float16,16.0,256.0,4096.0,256.0,,3374.76987849368,7.399644520774018,2160216064.0,2304770048.0,7.0678087949752815,7.120392024517059,0.3042567586137422,1.0058744459223683,0.00021602807464660145,windowed,0.0625,2.146484375,False
3d9c68b5bb1387735e36,attention,B200,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.9098560214042664, 0.8825280070304871]",0.8825280070304871,0.9098560214042664,0.8961920142173767,4000.0,0.8808458056300879,0.915008008480072,fresh Modal container replicate,0.8961920142173767,4571511.824761245,26.977917589605436,1.1990185595380192,,,24171773952.0,,,1024.0,128.0,4.0,bfloat16,64.0,64.0,4096.0,256.0,,3613.6247505055508,1.5074595066835172,279056384.0,327155712.0,0.8856512054800987,0.9139679998159409,1.1743120090205903,1.0198350189653136,0.00021879687847103924,windowed,0.125,0.3046875,False
3dd5db54195fd5333ac1,attention,A100-40GB,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[2.1345280408859253, 2.1759999990463257]",2.1345280408859253,2.1759999990463257,2.155264019966125,4000.0,2.129664003849029,2.187782429158688,fresh Modal container replicate,2.155264019966125,7602556.614040601,15.696542487612788,5.0309431050040985,,,33827061760.0,,,4096.0,128.0,4.0,bfloat16,32.0,128.0,4096.0,256.0,,1552.1551230012847,2.317647502422915,549591040.0,727711744.0,2.1387519538402557,2.195302414894104,1.0273949719106792,1.0185770256251985,0.00013154687621863556,windowed,0.03125,0.677734375,False
3e3d5ad6e616b95df4cf,attention,H100,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[8.366592407226562, 8.187695980072021]",8.187695980072021,8.366592407226562,8.277144193649292,4000.0,8.117271661758423,8.370136260986328,fresh Modal container replicate,8.277144193649292,3959315.7312641223,398.5739887709321,40.28034247306034,,,3298669101056.0,,,16384.0,8192.0,2.0,float16,16.0,256.0,4096.0,128.0,,5612.3013620090205,8.820058486890048,1111754752.0,5672796160.0,8.108825659751892,8.294538497924805,0.9596390934196521,1.0021014861972393,0.0002525983945815824,windowed,0.5,5.283203125,False
3fdd267b316741df4fef,attention,B200,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.2911520004272461, 0.2998719960451126]",0.2911520004272461,0.2998719960451126,0.2955119982361793,4000.0,0.2897279933094978,0.3009039908647537,fresh Modal container replicate,0.2955119982361793,27727414.410368472,57.24712888822316,2.544316839476585,,,16913530880.0,,,4096.0,128.0,2.0,float16,32.0,128.0,4096.0,64.0,,1195.2886014951218,0.3883085009874776,279119872.0,528482304.0,0.28739040270447735,0.3025584012269974,2.198784671022646,1.0238447272289313,3.6073241972189856e-05,windowed,0.03125,0.4921875,False
4358a347a5f026e56773,attention,H100,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[2.6994240283966064, 3.1378880739212036]",2.6994240283966064,3.137888073921204,2.918656051158905,4000.0,2.698847207427025,3.195648074150085,fresh Modal container replicate,2.918656051158905,5645394.554053454,139.8554819559185,14.133954720153463,,,405886992384.0,,,16384.0,512.0,1.0,float16,32.0,128.0,4096.0,128.0,,9631.515565979498,7.333809513511369,1111754752.0,5270142976.0,2.8781040191650393,3.029492789506912,1.8829128028947624,1.0379752654664456,0.00017814062812249176,windowed,0.03125,4.908203125,False
44918632ed9443668dfb,attention,B200,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[88.354736328125, 88.38371276855469]",88.354736328125,88.38371276855469,88.36922454833984,4000.0,88.32956857681275,88.43892097473145,fresh Modal container replicate,88.36922454833984,741615.6710275642,223.96954640602456,9.95420206248998,,,19792014606336.0,,,16384.0,8192.0,4.0,float16,16.0,256.0,4096.0,128.0,,3447.4876599924755,88.56857098726323,4312139776.0,6465519616.0,88.29557075500489,88.56986808776855,0.12005067526940465,1.0022705137501682,0.0013484073569998145,windowed,0.5,6.021484375,False
451b9687982fbd7c5a70,attention,B200,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.5758079886436462, 0.5450239777565002]",0.5450239777565002,0.5758079886436462,0.5604159832000732,4000.0,0.5439999997615814,0.5784159898757935,fresh Modal container replicate,0.5604159832000732,14628748.101685395,184.1321693858989,8.183651972706619,,,103112769536.0,,,2048.0,1024.0,4.0,bfloat16,32.0,128.0,4096.0,64.0,,931.4761215064209,0.6629705094383098,279070720.0,360710144.0,0.5566455930471421,0.5727303951978684,1.0540621069085376,1.0219736987647599,6.841015419922769e-05,windowed,0.5,0.3359375,False
46cb419c7c19663b2b98,attention,A100-40GB,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[5.869055986404419, 5.642239809036255]",5.642239809036255,5.869055986404419,5.755647897720337,4000.0,5.640191912651062,5.886976003646851,fresh Modal container replicate,5.755647897720337,1423850.4227835853,33.597220139215004,10.768339788209936,,,193298694144.0,,,4096.0,512.0,2.0,bfloat16,32.0,128.0,4096.0,256.0,,5081.970805993478,5.979682500765193,547493888.0,595591168.0,5.713024055957794,6.402355277538299,6.26267503420562,1.112360483356549,0.0007025937375146896,windowed,0.125,0.5546875,False
46e6581a4507ff877e05,attention,A100-40GB,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[2.018816113471985, 2.139135956764221]",2.018816113471985,2.139135956764221,2.078976035118103,4000.0,2.017280101776123,2.1785600185394287,fresh Modal container replicate,2.078976035118103,1971851.843499757,11.63651294626724,3.729651585342064,,,24171773952.0,,,1024.0,128.0,4.0,bfloat16,64.0,64.0,4096.0,256.0,,3475.7762544904836,2.5297105021309108,279056384.0,293601280.0,2.066380798816681,2.12669438123703,1.19905249119366,1.0229528120155633,0.0005075625085737556,windowed,0.125,0.2734375,True
4a90c1b7ff51f69107cf,attention,H100,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[7.689407825469971, 0.7730239927768707]",0.7730239927768707,7.689407825469971,4.231215909123421,4000.0,0.7714681919664144,7.773263812065124,fresh Modal container replicate,4.231215909123421,2915676.0267851697,68.79838482965572,6.952843338014727,,,96649347072.0,,,4096.0,512.0,1.0,bfloat16,64.0,64.0,4096.0,128.0,,7305.678781500319,7.8165074810385695,304105472.0,440401920.0,2.525355964899063,4.37228242456913,10.785571062976466,1.0333394746275035,0.0010330116965633351,windowed,0.125,0.41015625,False
4b17ffd77d17bb6a0b62,attention,B200,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[45.948848724365234, 45.98030471801758]",45.948848724365234,45.98030471801758,45.964576721191406,4000.0,45.93561370372772,45.99035649299622,fresh Modal container replicate,45.964576721191406,712896.8909122124,287.06772314349405,12.75856547304418,,,13194944839680.0,,,16384.0,,2.0,bfloat16,32.0,128.0,4096.0,,,0.0,48.36988649185514,3238134784.0,3244294144.0,45.91782722473145,46.017182445526124,0.07961514706330375,1.0011444840372143,0.001402727561071515,global,1.0,3.021484375,False
4c4819d90e2c363b9383,attention,B200,1,baseline,,,,forward,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[0.11209600046277046, 0.12468799948692322]",0.1120960004627704,0.1246879994869232,0.1183919999748468,4000.0,0.1110960002988576,0.1257599964737892,fresh Modal container replicate,0.1183919999748468,17347525.511689153,35.25239232301786,1.566772992134127,,,4161798144.0,,,2048.0,128.0,1.0,bfloat16,64.0,64.0,4096.0,256.0,,968.9182620059,0.20047300495207304,76681216.0,140509184.0,0.1150663990527391,0.12362320050597186,2.7143673572695963,1.0441854224291884,5.780859373771816e-05,windowed,0.0625,0.130859375,False
4c6a21afb8e87614b584,attention,B200,1,baseline,,,,training,,,,,,,,,,,2,2,"[""succeeded""]",2.0,"[2.687824010848999, 2.686463952064514]",2.686463952064514,2.687824010848999,2.6871439814567566,4000.0,2.6816959977149963,2.6913530096411704,fresh Modal container replicate,2.6871439814567566,6097180.189207013,151.04773736697643,6.71323277186562,,,405886992384.0,,,16384.0,512.0,1.0,float16,32.0,128.0,4096.0,128.0,,2880.1096840034006,3.0698534901603125,1086720000.0,5257560064.0,2.6743240475654604,2.701560825109482,0.3611086993471275,1.005365117668503,0.00016401025277446024,windowed,0.03125,4.896484375,False
